,Uncet
20/12/2011,2.998349841
21/12/2011,2.995607132
22/12/2011,2.989809165
23/12/2011,2.981652813
27/12/2011,2.970283701
28/12/2011,2.960869812
29/12/2011,2.947563237
30/12/2011,2.93546874
03/01/2012,2.92168738
04/01/2012,2.915266551
05/01/2012,2.904333277
06/01/2012,2.893947348
09/01/2012,2.885300141
10/01/2012,2.876898136
11/01/2012,2.869948262
12/01/2012,2.856974179
13/01/2012,2.849435613
17/01/2012,2.844195536
18/01/2012,2.833633547
19/01/2012,2.822738899
20/01/2012,2.815164038
23/01/2012,2.80383959
24/01/2012,2.793127892
25/01/2012,2.783286629
26/01/2012,2.774101056
27/01/2012,2.765990877
30/01/2012,2.75760737
31/01/2012,2.748778807
01/02/2012,2.743294856
02/02/2012,2.735694183
03/02/2012,2.726920109
06/02/2012,2.719707844
07/02/2012,2.711892552
08/02/2012,2.705608883
09/02/2012,2.700569309
10/02/2012,2.697142737
13/02/2012,2.69526368
14/02/2012,2.691415945
15/02/2012,2.683678224
16/02/2012,2.678313823
17/02/2012,2.669716602
21/02/2012,2.660987005
22/02/2012,2.655358308
23/02/2012,2.649397443
24/02/2012,2.647266527
27/02/2012,2.645746728
28/02/2012,2.641502711
29/02/2012,2.63892026
01/03/2012,2.638622915
02/03/2012,2.63686276
05/03/2012,2.636275746
06/03/2012,2.637040011
07/03/2012,2.641943806
08/03/2012,2.643166506
09/03/2012,2.639807968
12/03/2012,2.639607949
13/03/2012,2.639817175
14/03/2012,2.641637817
15/03/2012,2.645091027
16/03/2012,2.644465694
19/03/2012,2.643293313
20/03/2012,2.645017951
21/03/2012,2.643574869
22/03/2012,2.648049695
23/03/2012,2.64972082
26/03/2012,2.654066653
27/03/2012,2.657747622
28/03/2012,2.659696997
29/03/2012,2.65967005
30/03/2012,2.660344305
02/04/2012,2.663687972
03/04/2012,2.663863023
04/04/2012,2.667967507
05/04/2012,2.670219016
09/04/2012,2.674550446
10/04/2012,2.678880614
11/04/2012,2.683322168
12/04/2012,2.684570615
13/04/2012,2.689102897
16/04/2012,2.689780621
17/04/2012,2.690217042
18/04/2012,2.693710986
19/04/2012,2.696919405
20/04/2012,2.696478049
23/04/2012,2.697133865
24/04/2012,2.696845459
25/04/2012,2.69893734
26/04/2012,2.701016222
27/04/2012,2.702386275
30/04/2012,2.706448471
01/05/2012,2.710041619
02/05/2012,2.713306845
03/05/2012,2.71721336
04/05/2012,2.72169148
07/05/2012,2.726367607
08/05/2012,2.728881572
09/05/2012,2.727482781
10/05/2012,2.728072807
11/05/2012,2.734510162
14/05/2012,2.734453516
15/05/2012,2.730551916
16/05/2012,2.73151741
17/05/2012,2.728213199
18/05/2012,2.731463881
21/05/2012,2.736749624
22/05/2012,2.74108086
23/05/2012,2.742515064
24/05/2012,2.747742458
25/05/2012,2.743893094
29/05/2012,2.742729845
30/05/2012,2.737484601
31/05/2012,2.737047168
01/06/2012,2.734169813
04/06/2012,2.731741278
05/06/2012,2.732136369
06/06/2012,2.732484104
07/06/2012,2.73179082
08/06/2012,2.727325686
11/06/2012,2.724349598
12/06/2012,2.719655712
13/06/2012,2.714073595
14/06/2012,2.710969848
15/06/2012,2.711475054
18/06/2012,2.709471748
19/06/2012,2.704405121
20/06/2012,2.698522743
21/06/2012,2.691712678
22/06/2012,2.687558362
25/06/2012,2.678708831
26/06/2012,2.672335727
27/06/2012,2.663925641
28/06/2012,2.650194556
29/06/2012,2.641163518
02/07/2012,2.635826296
03/07/2012,2.631441995
05/07/2012,2.624667909
06/07/2012,2.620275584
09/07/2012,2.620713899
10/07/2012,2.617478772
11/07/2012,2.61417595
12/07/2012,2.607474825
13/07/2012,2.603339367
16/07/2012,2.594390794
17/07/2012,2.589628655
18/07/2012,2.583283235
19/07/2012,2.574482688
20/07/2012,2.566006199
23/07/2012,2.562988682
24/07/2012,2.554070251
25/07/2012,2.54497596
26/07/2012,2.53831455
27/07/2012,2.530285033
30/07/2012,2.528180489
31/07/2012,2.524081889
01/08/2012,2.51926096
02/08/2012,2.514080746
03/08/2012,2.509053293
06/08/2012,2.504240003
07/08/2012,2.501974727
08/08/2012,2.501155345
09/08/2012,2.500455337
10/08/2012,2.500106109
13/08/2012,2.497387579
14/08/2012,2.496333197
15/08/2012,2.49671505
16/08/2012,2.495448615
17/08/2012,2.492526608
20/08/2012,2.486254638
21/08/2012,2.484175568
22/08/2012,2.483727513
23/08/2012,2.484431502
24/08/2012,2.482367654
27/08/2012,2.479621715
28/08/2012,2.476738623
29/08/2012,2.474255809
30/08/2012,2.468866657
31/08/2012,2.465482704
04/09/2012,2.461761784
05/09/2012,2.458398023
06/09/2012,2.45656669
07/09/2012,2.453510717
10/09/2012,2.448328251
11/09/2012,2.440872801
12/09/2012,2.434885338
13/09/2012,2.429353149
14/09/2012,2.42200882
17/09/2012,2.417915462
18/09/2012,2.419129057
19/09/2012,2.41984443
20/09/2012,2.41803392
21/09/2012,2.418022146
24/09/2012,2.421305158
25/09/2012,2.42284756
26/09/2012,2.4252178
27/09/2012,2.423966484
28/09/2012,2.423563281
01/10/2012,2.424437136
02/10/2012,2.423018479
03/10/2012,2.423464054
04/10/2012,2.424518825
05/10/2012,2.423198943
08/10/2012,2.42125714
09/10/2012,2.41791247
10/10/2012,2.412405138
11/10/2012,2.409222463
12/10/2012,2.409588314
15/10/2012,2.407639854
16/10/2012,2.40366687
17/10/2012,2.398769589
18/10/2012,2.394287754
19/10/2012,2.387923713
22/10/2012,2.382892459
23/10/2012,2.372745554
24/10/2012,2.364284596
25/10/2012,2.358259698
26/10/2012,2.350021246
31/10/2012,2.338510852
01/11/2012,2.332465332
02/11/2012,2.332162798
05/11/2012,2.330113111
06/11/2012,2.327616232
07/11/2012,2.324351382
08/11/2012,2.32190824
09/11/2012,2.317082747
12/11/2012,2.31774469
13/11/2012,2.318193355
14/11/2012,2.313484634
15/11/2012,2.308994866
16/11/2012,2.306609103
19/11/2012,2.301629545
20/11/2012,2.298598188
21/11/2012,2.294397833
23/11/2012,2.288404037
26/11/2012,2.282391532
27/11/2012,2.276955445
28/11/2012,2.27089334
29/11/2012,2.266435428
30/11/2012,2.259483269
03/12/2012,2.254155218
04/12/2012,2.251677653
05/12/2012,2.244314392
06/12/2012,2.242268663
07/12/2012,2.238682851
10/12/2012,2.23168358
11/12/2012,2.229729956
12/12/2012,2.227876584
13/12/2012,2.227726523
14/12/2012,2.227321997
17/12/2012,2.225861323
18/12/2012,2.221341851
19/12/2012,2.217337305
20/12/2012,2.216608115
21/12/2012,2.212975597
24/12/2012,2.211290859
26/12/2012,2.206687602
27/12/2012,2.20361036
28/12/2012,2.197460009
31/12/2012,2.192679309
02/01/2013,2.188090968
03/01/2013,2.185737829
04/01/2013,2.182326198
07/01/2013,2.182293007
08/01/2013,2.184472034
09/01/2013,2.184646738
10/01/2013,2.185393686
11/01/2013,2.185665436
14/01/2013,2.185673143
15/01/2013,2.183778698
16/01/2013,2.183219444
17/01/2013,2.183770095
18/01/2013,2.18342413
22/01/2013,2.180586342
23/01/2013,2.177187741
24/01/2013,2.171432111
25/01/2013,2.16742195
28/01/2013,2.164908811
29/01/2013,2.166263828
30/01/2013,2.165630443
31/01/2013,2.167223264
01/02/2013,2.167604492
04/02/2013,2.165185648
05/02/2013,2.163477185
06/02/2013,2.165215485
07/02/2013,2.162875246
08/02/2013,2.1636606
11/02/2013,2.162354256
12/02/2013,2.161092671
13/02/2013,2.16154858
14/02/2013,2.160936293
15/02/2013,2.163948209
19/02/2013,2.16495358
20/02/2013,2.162701024
21/02/2013,2.165426894
22/02/2013,2.168847331
25/02/2013,2.173250335
26/02/2013,2.177254484
27/02/2013,2.179264991
28/02/2013,2.181276286
01/03/2013,2.183382806
04/03/2013,2.186921017
05/03/2013,2.190201157
06/03/2013,2.194863047
07/03/2013,2.197156898
08/03/2013,2.199484809
11/03/2013,2.202011261
12/03/2013,2.201557693
13/03/2013,2.204384647
14/03/2013,2.207170125
15/03/2013,2.210442643
18/03/2013,2.211251629
19/03/2013,2.212119787
20/03/2013,2.212347522
21/03/2013,2.212845124
22/03/2013,2.214399359
25/03/2013,2.216531865
26/03/2013,2.214440783
27/03/2013,2.213355685
28/03/2013,2.211912914
01/04/2013,2.208596868
02/04/2013,2.212206031
03/04/2013,2.216071084
04/04/2013,2.219020082
05/04/2013,2.221775984
08/04/2013,2.223571982
09/04/2013,2.226218868
10/04/2013,2.230516672
11/04/2013,2.235309802
12/04/2013,2.23795127
15/04/2013,2.240382773
16/04/2013,2.243633527
17/04/2013,2.243732824
18/04/2013,2.245265854
19/04/2013,2.247516145
22/04/2013,2.247837181
23/04/2013,2.247848314
24/04/2013,2.248358037
25/04/2013,2.251705047
26/04/2013,2.254980971
29/04/2013,2.260038472
30/04/2013,2.263814819
01/05/2013,2.264387439
02/05/2013,2.268251708
03/05/2013,2.268626934
06/05/2013,2.268972673
07/05/2013,2.274386792
08/05/2013,2.278658857
09/05/2013,2.280964267
10/05/2013,2.282725018
13/05/2013,2.285100573
14/05/2013,2.285777984
15/05/2013,2.282877725
16/05/2013,2.282069297
17/05/2013,2.279907816
20/05/2013,2.275720159
21/05/2013,2.273053396
22/05/2013,2.270570562
23/05/2013,2.268003738
24/05/2013,2.264818113
28/05/2013,2.263547557
29/05/2013,2.261481338
30/05/2013,2.258587313
31/05/2013,2.252590109
03/06/2013,2.24919891
04/06/2013,2.252510832
05/06/2013,2.256465798
06/06/2013,2.258527612
07/06/2013,2.258276654
10/06/2013,2.259321135
11/06/2013,2.257872634
12/06/2013,2.255682683
13/06/2013,2.256431608
14/06/2013,2.254044337
17/06/2013,2.254110876
18/06/2013,2.252019878
19/06/2013,2.251100499
20/06/2013,2.247184824
21/06/2013,2.2444159
24/06/2013,2.24512284
25/06/2013,2.2432849
26/06/2013,2.243041203
27/06/2013,2.242480833
28/06/2013,2.24388986
01/07/2013,2.245269603
02/07/2013,2.245206641
03/07/2013,2.244839352
05/07/2013,2.245017081
08/07/2013,2.242913621
09/07/2013,2.241184437
10/07/2013,2.2383069
11/07/2013,2.236298936
12/07/2013,2.233021881
15/07/2013,2.229611772
16/07/2013,2.225308484
17/07/2013,2.223009366
18/07/2013,2.220558879
19/07/2013,2.217270391
22/07/2013,2.220030283
23/07/2013,2.218277123
24/07/2013,2.213634898
25/07/2013,2.211033157
26/07/2013,2.209189356
29/07/2013,2.205863785
30/07/2013,2.200677643
31/07/2013,2.198645616
01/08/2013,2.197555582
02/08/2013,2.199864855
05/08/2013,2.199312821
06/08/2013,2.198862663
07/08/2013,2.200309547
08/08/2013,2.197952628
09/08/2013,2.198069104
12/08/2013,2.198820272
13/08/2013,2.194850588
14/08/2013,2.190592194
15/08/2013,2.18800282
16/08/2013,2.185957799
19/08/2013,2.183249051
20/08/2013,2.179740374
21/08/2013,2.177903832
22/08/2013,2.175495472
23/08/2013,2.175007637
26/08/2013,2.174035371
27/08/2013,2.17123994
28/08/2013,2.170114916
29/08/2013,2.168548652
30/08/2013,2.164059363
03/09/2013,2.162933808
04/09/2013,2.163726759
05/09/2013,2.163557843
06/09/2013,2.163692854
09/09/2013,2.159439483
10/09/2013,2.159781353
11/09/2013,2.155390664
12/09/2013,2.154297376
13/09/2013,2.150526595
16/09/2013,2.149199123
17/09/2013,2.146566568
18/09/2013,2.144666962
19/09/2013,2.142756134
20/09/2013,2.138112836
23/09/2013,2.138638859
24/09/2013,2.138978534
25/09/2013,2.139823466
26/09/2013,2.139635341
27/09/2013,2.138495187
30/09/2013,2.139165885
01/10/2013,2.142154104
02/10/2013,2.145242656
03/10/2013,2.148137855
04/10/2013,2.149940907
07/10/2013,2.14717587
08/10/2013,2.146347791
09/10/2013,2.147562401
10/10/2013,2.146753165
11/10/2013,2.149106674
14/10/2013,2.150615017
15/10/2013,2.152922056
16/10/2013,2.154876562
17/10/2013,2.155117254
18/10/2013,2.155824748
21/10/2013,2.155739472
22/10/2013,2.156848185
23/10/2013,2.156547075
24/10/2013,2.154681317
25/10/2013,2.153313847
28/10/2013,2.156201635
29/10/2013,2.158264966
30/10/2013,2.156906824
31/10/2013,2.155216664
01/11/2013,2.154090774
04/11/2013,2.153371216
05/11/2013,2.153733408
06/11/2013,2.154416411
07/11/2013,2.156573242
08/11/2013,2.158293351
11/11/2013,2.162530428
12/11/2013,2.165474819
13/11/2013,2.169030683
14/11/2013,2.172758815
15/11/2013,2.172650775
18/11/2013,2.176804326
19/11/2013,2.179840853
20/11/2013,2.183085694
21/11/2013,2.185496446
22/11/2013,2.18850452
25/11/2013,2.187780014
26/11/2013,2.187818547
27/11/2013,2.190534724
29/11/2013,2.188620306
02/12/2013,2.188277989
03/12/2013,2.189256705
04/12/2013,2.192189603
05/12/2013,2.193573312
06/12/2013,2.194267309
09/12/2013,2.193671334
10/12/2013,2.194828659
11/12/2013,2.194603432
12/12/2013,2.1946908
13/12/2013,2.198558241
16/12/2013,2.199915555
17/12/2013,2.202657173
18/12/2013,2.204202401
19/12/2013,2.207652391
20/12/2013,2.210127289
23/12/2013,2.21571622
24/12/2013,2.220478951
26/12/2013,2.222307897
27/12/2013,2.224937548
30/12/2013,2.226106234
31/12/2013,2.228873057
02/01/2014,2.227514927
03/01/2014,2.224623164
06/01/2014,2.232176828
07/01/2014,2.231624618
08/01/2014,2.238331601
09/01/2014,2.244982195
10/01/2014,2.253498731
13/01/2014,2.256503082
14/01/2014,2.268552146
15/01/2014,2.281709732
16/01/2014,2.287027536
17/01/2014,2.294057243
21/01/2014,2.30396047
22/01/2014,2.313858838
23/01/2014,2.326539397
24/01/2014,2.338671219
27/01/2014,2.346431455
28/01/2014,2.359681127
29/01/2014,2.371948232
30/01/2014,2.384794141
31/01/2014,2.398736624
03/02/2014,2.408375185
04/02/2014,2.417222632
05/02/2014,2.424279001
06/02/2014,2.423039424
07/02/2014,2.410639163
10/02/2014,2.400596925
11/02/2014,2.385844867
12/02/2014,2.369519523
13/02/2014,2.360588444
14/02/2014,2.355554894
18/02/2014,2.34869807
19/02/2014,2.336825157
20/02/2014,2.332482486
21/02/2014,2.327082668
24/02/2014,2.321709694
25/02/2014,2.317269797
26/02/2014,2.311396928
27/02/2014,2.309246281
28/02/2014,2.308537086
03/03/2014,2.301339247
04/03/2014,2.300783989
05/03/2014,2.297258432
06/03/2014,2.295358518
07/03/2014,2.292974636
10/03/2014,2.296400787
11/03/2014,2.291573397
12/03/2014,2.298078828
13/03/2014,2.304850833
14/03/2014,2.303704174
17/03/2014,2.301084001
18/03/2014,2.299507489
19/03/2014,2.29516268
20/03/2014,2.285362085
21/03/2014,2.283252575
24/03/2014,2.291209165
25/03/2014,2.295954557
26/03/2014,2.302599498
27/03/2014,2.303216449
28/03/2014,2.302680751
31/03/2014,2.301103643
01/04/2014,2.303626772
02/04/2014,2.305362955
03/04/2014,2.312999923
04/04/2014,2.313478756
07/04/2014,2.32026975
08/04/2014,2.317772976
09/04/2014,2.324492047
10/04/2014,2.330430165
11/04/2014,2.333849563
14/04/2014,2.326827168
15/04/2014,2.337018625
16/04/2014,2.341927099
17/04/2014,2.338153565
21/04/2014,2.336496824
22/04/2014,2.341621393
23/04/2014,2.339540928
24/04/2014,2.346625905
25/04/2014,2.353050422
28/04/2014,2.36146247
29/04/2014,2.370368558
30/04/2014,2.374057267
01/05/2014,2.37136583
02/05/2014,2.373345571
05/05/2014,2.377710493
06/05/2014,2.385538309
07/05/2014,2.393185232
08/05/2014,2.383990971
09/05/2014,2.386776257
12/05/2014,2.393168421
13/05/2014,2.396097129
14/05/2014,2.398514179
15/05/2014,2.378781855
16/05/2014,2.365344482
19/05/2014,2.34950019
20/05/2014,2.329717021
21/05/2014,2.320548632
22/05/2014,2.308866343
23/05/2014,2.300949195
27/05/2014,2.295842196
28/05/2014,2.289930794
29/05/2014,2.275235966
30/05/2014,2.270873714
02/06/2014,2.268295713
03/06/2014,2.251468165
04/06/2014,2.256055137
05/06/2014,2.25350926
06/06/2014,2.24663126
09/06/2014,2.254438431
10/06/2014,2.261635483
11/06/2014,2.265350223
12/06/2014,2.26996871
13/06/2014,2.266244895
16/06/2014,2.264591466
17/06/2014,2.259855749
18/06/2014,2.254588894
19/06/2014,2.24674885
20/06/2014,2.244833552
23/06/2014,2.241773438
24/06/2014,2.241762378
25/06/2014,2.244885186
26/06/2014,2.245210196
27/06/2014,2.247315187
30/06/2014,2.24476447
01/07/2014,2.244189249
02/07/2014,2.248203182
03/07/2014,2.248232669
07/07/2014,2.257972251
08/07/2014,2.266691907
09/07/2014,2.273013851
10/07/2014,2.285524063
11/07/2014,2.298536451
14/07/2014,2.30455273
15/07/2014,2.31409154
16/07/2014,2.316462604
17/07/2014,2.325481545
18/07/2014,2.326743044
21/07/2014,2.334142312
22/07/2014,2.347630531
23/07/2014,2.353477876
24/07/2014,2.362525618
25/07/2014,2.36656879
28/07/2014,2.367972435
29/07/2014,2.370696922
30/07/2014,2.352368069
31/07/2014,2.348007599
01/08/2014,2.337617133
04/08/2014,2.334529014
05/08/2014,2.318996066
06/08/2014,2.308211336
07/08/2014,2.299085036
08/08/2014,2.299705431
11/08/2014,2.292376056
12/08/2014,2.288529688
13/08/2014,2.290248529
14/08/2014,2.279292316
15/08/2014,2.269950265
18/08/2014,2.273379391
19/08/2014,2.26395822
20/08/2014,2.267110343
21/08/2014,2.267924902
22/08/2014,2.264120298
25/08/2014,2.268235971
26/08/2014,2.270536734
27/08/2014,2.26856293
28/08/2014,2.269937513
29/08/2014,2.273514369
02/09/2014,2.278254731
03/09/2014,2.270876706
04/09/2014,2.269447481
05/09/2014,2.279447822
08/09/2014,2.282276751
09/09/2014,2.28429868
10/09/2014,2.296614113
11/09/2014,2.293498009
12/09/2014,2.283914042
15/09/2014,2.284231784
16/09/2014,2.283043585
17/09/2014,2.290727991
18/09/2014,2.290516404
19/09/2014,2.292462815
22/09/2014,2.29351547
23/09/2014,2.303164874
24/09/2014,2.314139224
25/09/2014,2.324410425
26/09/2014,2.33231072
29/09/2014,2.342540626
30/09/2014,2.351194426
01/10/2014,2.365987526
02/10/2014,2.380073085
03/10/2014,2.406466986
06/10/2014,2.428136956
07/10/2014,2.447619084
08/10/2014,2.475453144
09/10/2014,2.497109572
10/10/2014,2.519801392
13/10/2014,2.534417738
14/10/2014,2.546286265
15/10/2014,2.564030395
16/10/2014,2.582160963
17/10/2014,2.584904292
20/10/2014,2.576229258
21/10/2014,2.581522133
22/10/2014,2.560664334
23/10/2014,2.547596131
24/10/2014,2.53745117
27/10/2014,2.536668834
28/10/2014,2.52864792
29/10/2014,2.526744106
30/10/2014,2.527874398
31/10/2014,2.519510004
03/11/2014,2.501779391
04/11/2014,2.479027122
05/11/2014,2.469808431
06/11/2014,2.465951285
07/11/2014,2.458941741
10/11/2014,2.461873696
11/11/2014,2.45466639
12/11/2014,2.447437926
13/11/2014,2.445120068
14/11/2014,2.446042817
17/11/2014,2.442565603
18/11/2014,2.444619165
19/11/2014,2.450587402
20/11/2014,2.455757934
21/11/2014,2.470628727
24/11/2014,2.476025761
25/11/2014,2.477486473
26/11/2014,2.492179292
28/11/2014,2.492232623
01/12/2014,2.490040813
02/12/2014,2.502257472
03/12/2014,2.506005336
04/12/2014,2.50020282
05/12/2014,2.498730926
08/12/2014,2.48948313
09/12/2014,2.482661478
10/12/2014,2.481483164
11/12/2014,2.480275422
12/12/2014,2.47313373
15/12/2014,2.467223487
16/12/2014,2.455557813
17/12/2014,2.448848889
18/12/2014,2.444022297
19/12/2014,2.43806345
22/12/2014,2.432058492
23/12/2014,2.433354916
24/12/2014,2.422349111
26/12/2014,2.431066807
29/12/2014,2.433570562
30/12/2014,2.430761083
31/12/2014,2.431362763
02/01/2015,2.434212643
05/01/2015,2.428963451
06/01/2015,2.428127664
07/01/2015,2.432394177
08/01/2015,2.43640908
09/01/2015,2.443665801
12/01/2015,2.462438813
13/01/2015,2.463731998
14/01/2015,2.468975924
15/01/2015,2.47056558
16/01/2015,2.481073652
20/01/2015,2.485091185
21/01/2015,2.482319033
22/01/2015,2.477313187
23/01/2015,2.477857213
26/01/2015,2.484911955
27/01/2015,2.496711995
28/01/2015,2.497357525
29/01/2015,2.492182689
30/01/2015,2.493886369
02/02/2015,2.494364543
03/02/2015,2.49854049
04/02/2015,2.499974575
05/02/2015,2.493551727
06/02/2015,2.515759567
09/02/2015,2.497987972
10/02/2015,2.503739141
11/02/2015,2.502572581
12/02/2015,2.492529423
13/02/2015,2.485371536
17/02/2015,2.480770379
18/02/2015,2.481265171
19/02/2015,2.479895399
20/02/2015,2.483652285
23/02/2015,2.480483415
24/02/2015,2.476699376
25/02/2015,2.468560288
26/02/2015,2.459237185
27/02/2015,2.441278448
02/03/2015,2.443283094
03/03/2015,2.424115872
04/03/2015,2.429166084
05/03/2015,2.417870413
06/03/2015,2.409058964
09/03/2015,2.388660961
10/03/2015,2.380925542
11/03/2015,2.371989404
12/03/2015,2.376884089
13/03/2015,2.373377654
16/03/2015,2.375578246
17/03/2015,2.380360069
18/03/2015,2.380045114
19/03/2015,2.367876474
20/03/2015,2.377820724
23/03/2015,2.381110142
24/03/2015,2.383649773
25/03/2015,2.385634501
26/03/2015,2.382567479
27/03/2015,2.387601725
30/03/2015,2.38107774
31/03/2015,2.383826955
01/04/2015,2.385801696
02/04/2015,2.379996355
06/04/2015,2.376991683
07/04/2015,2.377703194
08/04/2015,2.366771058
09/04/2015,2.36980425
10/04/2015,2.371561052
13/04/2015,2.370829664
14/04/2015,2.360464871
15/04/2015,2.359529447
16/04/2015,2.36145706
17/04/2015,2.370920273
20/04/2015,2.375018887
21/04/2015,2.38317626
22/04/2015,2.379029116
23/04/2015,2.37282478
24/04/2015,2.367311654
27/04/2015,2.372284021
28/04/2015,2.379513101
29/04/2015,2.381308248
30/04/2015,2.387486297
01/05/2015,2.392842279
04/05/2015,2.391870474
05/05/2015,2.39694003
06/05/2015,2.397035365
07/05/2015,2.389225097
08/05/2015,2.382144152
11/05/2015,2.374929859
12/05/2015,2.370538745
13/05/2015,2.364331124
14/05/2015,2.368639832
15/05/2015,2.363857741
18/05/2015,2.357325768
19/05/2015,2.348883458
20/05/2015,2.339636279
21/05/2015,2.338751159
22/05/2015,2.331869215
26/05/2015,2.338952409
27/05/2015,2.334279012
28/05/2015,2.33947652
29/05/2015,2.334931009
01/06/2015,2.328050001
02/06/2015,2.329021438
03/06/2015,2.322552889
04/06/2015,2.318004129
05/06/2015,2.313163187
08/06/2015,2.307180348
09/06/2015,2.307502363
10/06/2015,2.306535773
11/06/2015,2.301579144
12/06/2015,2.305756317
15/06/2015,2.302560751
16/06/2015,2.308018702
17/06/2015,2.311251016
18/06/2015,2.312802662
19/06/2015,2.320037126
22/06/2015,2.32751169
23/06/2015,2.325926407
24/06/2015,2.331878897
25/06/2015,2.33297604
26/06/2015,2.332305687
29/06/2015,2.338762934
30/06/2015,2.345508318
01/07/2015,2.358142303
02/07/2015,2.368574763
06/07/2015,2.375446568
07/07/2015,2.38385771
08/07/2015,2.395514453
